ZipCode,EstimatedCombinedRate
76022,0.0825
76023,0.0675
76028,0.0825
76031,0.0625
76033,0.0825
76034,0.0825
76035,0.08
76036,0.0825
76039,0.0825
76040,0.0825
76041,0.0625
76043,0.0625
76044,0.0625
76048,0.0675
76049,0.0675
76050,0.0625
76051,0.0825
76052,0.0825
76053,0.0825
76054,0.0825
76055,0.0775
76058,0.0625
76059,0.0825
76060,0.0825
76061,0.0625
76063,0.0825
76064,0.0625
76065,0.0825
76066,0.0675
76067,0.0825
76068,0.0825
76070,0.0625
76071,0.0675
76073,0.0675
76077,0.0625
76078,0.0675
76082,0.0725
76084,0.0625
76085,0.0675
76086,0.0825
76087,0.0675
76088,0.0675
76092,0.0825
76093,0.0625
76094,0.08
76095,0.0825
76096,0.08
76097,0.0825
76098,0.0825
76099,0.0825
76101,0.0825
76102,0.0825
76103,0.0825
76104,0.0825
76105,0.0825
76106,0.0825
76107,0.0825
76108,0.0825
76109,0.0825
76110,0.0825
76111,0.0825
76112,0.0825
76113,0.0825
76114,0.0825
76115,0.0825
76116,0.0825
76117,0.0825
76118,0.0825
76119,0.0825
76120,0.0825
76121,0.0825
76122,0.0825
76123,0.0825
76124,0.0825
76126,0.0825
76127,0.0825
76129,0.0825
76130,0.0825
76131,0.0825
76132,0.0825
76133,0.0825
76134,0.0825
76135,0.0825
76136,0.0825
76137,0.0825
76140,0.0825
76147,0.0825
76148,0.0825
76150,0.0825
76155,0.0825
76161,0.0825
76162,0.0825
76163,0.0825
76164,0.0825
76166,0.0825
76177,0.0825
76179,0.0825
76180,0.0825
76181,0.0825
76182,0.0825
76185,0.0825
76190,0.0825
76191,0.0825
76192,0.0825
76193,0.0825
76195,0.0825
76196,0.0825
76197,0.0825
76198,0.0825
76199,0.0825
76201,0.0825
76202,0.0825
76203,0.0825
76204,0.0825
76205,0.0825
76206,0.0825
76207,0.0825
76208,0.0825
76209,0.0825
76210,0.0825
76225,0.0675
76226,0.0825
76227,0.0625
76228,0.0625
76230,0.0625
76233,0.0625
76234,0.0675
76238,0.0675
76239,0.0625
76240,0.0675
76241,0.0825
76244,0.0825
76245,0.0625
76246,0.0675
76247,0.0625
76248,0.0825
76249,0.0625
76250,0.0825
76251,0.0625
76252,0.0675
76253,0.0675
76255,0.0625
76258,0.0625
76259,0.0625
76261,0.0625
76262,0.0825
76263,0.0675
76264,0.0625
76265,0.0825
76266,0.0625
76267,0.0675
76268,0.0825
76270,0.0625
76271,0.0625
76272,0.0675
76273,0.0625
76301,0.0825
76302,0.0825
76305,0.0625
76306,0.0825
76307,0.0825
76308,0.0825
76309,0.0825
76310,0.0825
76311,0.0825
76351,0.0825
76352,0.0625
76354,0.0825
76357,0.0625
76360,0.0625
76363,0.0825
76364,0.0675
76365,0.0825
76366,0.0675
76367,0.0625
76369,0.0625
76370,0.0775
76371,0.0625
76372,0.0825
76373,0.0675
76374,0.0825
76377,0.0625
76379,0.0825
76380,0.0825
76384,0.0825
76385,0.0825
76388,0.0725
76389,0.0675
76401,0.0675
76402,0.0825
76424,0.0825
76426,0.0825
76427,0.0625
76429,0.0625
76430,0.0825
76431,0.0675
76432,0.0625
76433,0.0675
76435,0.0725
76436,0.0675
76437,0.0825
76439,0.0675
76442,0.0825
76443,0.0625
76444,0.0825
76445,0.0625
76446,0.0675
76448,0.0825
76449,0.0675
76450,0.0825
76452,0.0675
76453,0.0675
76454,0.0825
76455,0.0675
76457,0.0825
76458,0.0825
76459,0.0625
76460,0.0675
76461,0.0675
76462,0.0675
76463,0.0675
76464,0.0625
76465,0.0675
76466,0.0675
76467,0.0825
76468,0.0675
76469,0.0725
76470,0.0825
76471,0.0625
76472,0.0825
76474,0.0675
76475,0.0675
76476,0.0675
76481,0.0675
76483,0.0825
76484,0.0825
76485,0.0725
76486,0.0625
76487,0.0725
76490,0.0675
76491,0.0625
76501,0.0825
76502,0.0825
76503,0.0825
76504,0.0825
76508,0.0825
76511,0.0675
76513,0.0825
76518,0.0675
76519,0.0675
76520,0.0825
76522,0.0825
76523,0.0675
76524,0.0675
76525,0.0825
76526,0.0675
76527,0.065
76528,0.0675
76530,0.0625
76531,0.0675
76533,0.0675
76534,0.0675
76537,0.0825
76538,0.0675
76539,0.0675
76540,0.0825
76541,0.0825
76542,0.0825
76543,0.0825
76544,0.0675
76547,0.0825
76548,0.0825
76549,0.0825
76550,0.0825
76554,0.0775
76556,0.0675
76557,0.0675
76558,0.0675
76559,0.0825
76561,0.0675
76564,0.0675
76565,0.0675
76566,0.0675
76567,0.0825
76569,0.0675
76570,0.0825
76571,0.0725
76573,0.0825
76574,0.0825
76577,0.0675
76578,0.0625
76579,0.0675
76596,0.0825
76598,0.0825
76599,0.0825
76621,0.0775
76622,0.0775
76623,0.0625
76624,0.0675
76626,0.0775
76627,0.0775
76628,0.0775
76629,0.0625
76630,0.0675
76631,0.0825
76632,0.0675
76633,0.0675
76634,0.0825
76635,0.0725
76636,0.0775
76637,0.0825
76638,0.0675
76639,0.0675
76640,0.0675
76641,0.0675
76642,0.0825
76643,0.0825
76644,0.0825
76645,0.0825
76648,0.0825
76649,0.0675
76650,0.0775
76651,0.0625
76652,0.0675
76653,0.0625
76654,0.0775
76655,0.0675
76656,0.0825
76657,0.0825
76660,0.0825
76661,0.0825
76664,0.0775
76665,0.0675
76666,0.0825
76667,0.0825
76670,0.0725
76671,0.0675
76673,0.0775
76676,0.0775
76678,0.0625
76679,0.0675
76680,0.0675
76681,0.0775
76682,0.0675
76684,0.0775
76685,0.0675
76686,0.0625
76687,0.0625
76689,0.0675
76690,0.0775
76691,0.0825
76692,0.0775
76693,0.0825
76701,0.0825
76702,0.0825
76703,0.0825
76704,0.0825
76705,0.0825
76706,0.0825
76707,0.0825
76708,0.0825
76710,0.0825
76711,0.0825
76712,0.0825
76714,0.0825
76715,0.0825
76716,0.0825
76797,0.0825
76798,0.0825
76799,0.0825
76801,0.0825
76802,0.0625
76803,0.0825
76804,0.0825
76820,0.0725
76821,0.0825
76823,0.0825
76824,0.0675
76825,0.0825
76827,0.0625
76828,0.0625
76831,0.0625
76832,0.0675
76834,0.0825
76836,0.07
76837,0.0675
76841,0.0675
76842,0.0725
76844,0.0825
76845,0.0625
76848,0.0675
76849,0.0825
76852,0.07
76853,0.0675
76854,0.0675
76855,0.0825
76856,0.0725
76857,0.0625
76858,0.08
76859,0.0675
76861,0.0675
76862,0.0675
76864,0.0625
76865,0.0675
76866,0.0675
76869,0.0725
76870,0.0625
76871,0.0675
76872,0.07
76873,0.0625
76874,0.0625
76875,0.0675
76877,0.0825
76878,0.0825
76880,0.0825
76882,0.0625
76883,0.0675
76884,0.0625
76885,0.0625
76886,0.0825
76887,0.07
76888,0.0625
76890,0.0625
76901,0.0825
76902,0.0825
76903,0.0825
76904,0.0825
76905,0.0675
76906,0.0825
76908,0.0825
76909,0.0825
76930,0.0625
76932,0.0825
76933,0.0825
76934,0.0675
76935,0.0675
76936,0.0825
76937,0.0675
76939,0.0675
76940,0.0675
76941,0.0625
76943,0.0625
76945,0.0625
76950,0.0825
76951,0.0625
76953,0.0625
76955,0.0675
76957,0.0675
76958,0.0675
77001,0.0825
77002,0.0825
77003,0.0825
77004,0.0825
77005,0.0825
77006,0.0825
77007,0.0825
77008,0.0825
77009,0.0825
77010,0.0825
77011,0.0825
77012,0.0825
77013,0.0825
77014,0.0825
77015,0.0725
77016,0.0825
77017,0.0825
77018,0.0825
77019,0.0825
77020,0.0825
77021,0.0825
77022,0.0825
77023,0.0825
77024,0.0825
77025,0.0825
77026,0.0825
77027,0.0825
77028,0.0825
77029,0.0825
77030,0.0825
77031,0.0825
77032,0.0825
77033,0.0825
77034,0.0825
77035,0.0825
77036,0.0825
77037,0.0825
77038,0.0825
77039,0.0825
77040,0.0825
77041,0.0825
77042,0.0825
77043,0.0825
77044,0.0825
77045,0.0825
77046,0.0825
77047,0.0825
77048,0.0825
77049,0.0825
77050,0.0625
77051,0.0825
77052,0.0825
77053,0.0825
77054,0.0825
77055,0.0825
77056,0.0825
77057,0.0825
77058,0.0825
77059,0.0825
77060,0.0825
77061,0.0825
77062,0.0825
77063,0.0825
77064,0.0825
77065,0.0825
77066,0.0825
77067,0.0825
77068,0.0825
77069,0.0825
77070,0.0725
77071,0.0825
77072,0.0825
77073,0.0825
77074,0.0825
77075,0.0825
77076,0.0825
77077,0.0825
77078,0.0825
77079,0.0825
77080,0.0825
77081,0.0825
77082,0.0825
77083,0.0825
77084,0.0825
77085,0.0825
77086,0.0825
77087,0.0825
77088,0.0825
77089,0.0825
77090,0.0825
77091,0.0825
77092,0.0825
77093,0.0825
77094,0.0825
77095,0.0825
77096,0.0825
77098,0.0825
77099,0.0825
77201,0.0825
77202,0.0825
77203,0.0825
77204,0.0825
77205,0.0825
77206,0.0825
77207,0.0825
77208,0.0825
77209,0.0825
