36133,0.1
36134,0.1
36135,0.1
36140,0.1
36141,0.1
36142,0.1
36177,0.1
36191,0.1
36201,0.1
36202,0.1
36203,0.1
36204,0.1
36205,0.1
36206,0.095
36207,0.1
36250,0.07
36251,0.06
36253,0.1
36254,0.1
36255,0.06
36256,0.09
36257,0.1
36258,0.06
36260,0.1
36261,0.1
36262,0.06
36263,0.065
36264,0.06
36265,0.1
36266,0.06
36267,0.06
36268,0.07
36269,0.06
36271,0.07
36272,0.1
36273,0.06
36274,0.065
36275,0.1
36276,0.065
36277,0.1
36278,0.065
36279,0.07
36280,0.065
36301,0.09
36302,0.09
36303,0.09
36304,0.09
36305,0.09
36310,0.06
36311,0.06
36312,0.05
36313,0.06
36314,0.08
36316,0.06
36317,0.06
36318,0.06
36319,0.06
36320,0.05
36321,0.07
36322,0.09
36323,0.05
36330,0.09
36331,0.09
36340,0.095
36343,0.05
36344,0.06
36345,0.09
36346,0.05
36349,0.08
36350,0.06
36351,0.05
36352,0.05
36353,0.06
36360,0.09
36361,0.09
36362,0.06
36370,0.05
36371,0.08
36373,0.06
36374,0.06
36375,0.06
36376,0.08
36401,0.06
36420,0.1
36421,0.065
36425,0.065
36426,0.09
36427,0.1
36429,0.06
36432,0.06
36435,0.075
36436,0.05
36439,0.085
36441,0.09
36442,0.1
36444,0.065
36445,0.065
36446,0.08
36449,0.065
36451,0.05
36453,0.06
36454,0.06
36455,0.085
36456,0.055
36458,0.0775
36460,0.09
36461,0.09
36467,0.105
36470,0.065
36471,0.065
36473,0.06
36474,0.065
36475,0.06
36476,0.085
36477,0.09
36480,0.065
36481,0.065
36482,0.05
36483,0.065
36502,0.095
36503,0.1
36504,0.1
36505,0.075
36507,0.085
36509,0.1
36511,0.07
36512,0.055
36513,0.04
36518,0.04
36521,0.055
36522,0.1
36523,0.055
36524,0.05
36525,0.095
36526,0.095
36527,0.085
36528,0.1
36529,0.04
36530,0.09
36532,0.08
36533,0.09
36535,0.1
36536,0.1
36538,0.04
36539,0.04
36540,0.05
36541,0.055
36542,0.1
36543,0.1
36544,0.055
36545,0.09
36547,0.1
36548,0.04
36549,0.07
36550,0.07
36551,0.08
36553,0.04
36555,0.09
36556,0.04
36558,0.04
36559,0.08
36560,0.055
36561,0.1
36562,0.07
36564,0.08
36567,0.07
36568,0.0775
36569,0.04
36571,0.1
36572,0.1
36574,0.07
36575,0.07
36576,0.08
36577,0.095
36578,0.0775
36579,0.07
36580,0.07
36581,0.04
36582,0.08
36583,0.04
36584,0.04
36585,0.04
36587,0.055
36590,0.1
36601,0.1
36602,0.1
36603,0.1
36604,0.1
36605,0.1
36606,0.1
36607,0.1
36608,0.1
36609,0.1
36610,0.1
36611,0.1
36612,0.1
36613,0.1
36615,0.1
36616,0.1
36617,0.1
36618,0.1
36619,0.08
36625,0.1
36628,0.1
36630,0.1
36633,0.1
36640,0.1
36641,0.1
36644,0.1
36652,0.1
36660,0.1
36663,0.1
36670,0.1
36671,0.1
36675,0.1
36685,0.1
36688,0.1
36689,0.1
36691,0.1
36693,0.1
36695,0.08
36701,0.1
36702,0.1
36703,0.1
36720,0.075
36721,0.075
36722,0.075
36723,0.075
36726,0.075
36727,0.05
36728,0.075
36732,0.09
36736,0.06
36738,0.06
36740,0.09
36741,0.075
36742,0.06
36744,0.07
36745,0.06
36748,0.09
36749,0.06
36750,0.06
36751,0.075
36752,0.08
36753,0.075
36754,0.06
36756,0.1
36758,0.055
36759,0.055
36761,0.055
36762,0.05
36763,0.08
36764,0.06
36765,0.075
36766,0.075
36767,0.055
36768,0.075
36769,0.075
36773,0.055
36775,0.055
36776,0.07
36782,0.06
36783,0.06
36784,0.1
36785,0.08
36786,0.1
36790,0.06
36792,0.08
36793,0.08
36801,0.09
36803,0.09
36804,0.07
36830,0.09
36831,0.09
36832,0.09
36849,0.09
36850,0.06
36851,0.08
36852,0.07
36853,0.06
36854,0.1
36855,0.09
36856,0.08
36858,0.08
36859,0.08
36860,0.08
36861,0.075
36862,0.09
36863,0.1
36865,0.08
36866,0.05
36867,0.09
36868,0.09
36869,0.09
36870,0.095
36871,0.08
36874,0.08
36875,0.08
36877,0.09
36879,0.08
36901,0.07
36904,0.07
36907,0.07
36908,0.07
36910,0.07
36912,0.07
36913,0.07
36915,0.07
36916,0.1
36919,0.07
36921,0.07
36922,0.07
36925,0.11
